,cM,cMact,cMinf,Mac1,Mac2,ncM,ncMcomp,cDC1,cDC2,pDC,cell_type
ZFYVE1,0.008651167154312134,-0.005221329629421234,-0.0036106291227042675,-0.010570242069661617,-0.017966635525226593,0.011042498052120209,0.00443493016064167,-0.02575109712779522,-0.006778176873922348,-0.017605021595954895,all
AREL1,0.017690498381853104,-0.003113202517852187,0.002874811179935932,-0.01418244931846857,-0.0014410994481295347,-0.011504041962325573,-0.008989455178380013,-0.029940297827124596,-0.04694814234972,-0.02829260565340519,all
MLH3,0.0119111817330122,-0.00698415981605649,-0.0018912896048277617,0.016759082674980164,0.014138899743556976,-0.006087489426136017,-0.016968440264463425,-0.03445557504892349,-0.07000846415758133,0.09965517371892929,all
RP11-293M10.5,0.04175802320241928,-0.018578579649329185,0.013399558141827583,-0.003971821628510952,0.016156770288944244,-0.037846483290195465,-0.07240210473537445,-0.0055513326078653336,-0.020347218960523605,-0.07248131930828094,all
JDP2,-0.016810612753033638,0.07499320060014725,-0.005876793060451746,0.0007436669548042119,-0.08653680980205536,-0.01845872774720192,0.016377028077840805,-0.08289343863725662,-0.10393533855676651,-0.28734585642814636,all
FLVCR2,-0.012935284525156021,0.022412024438381195,0.0076544517651200294,-0.024545345455408096,-0.014922186732292175,0.012269497849047184,-0.007591309957206249,-0.052328962832689285,-0.08096541464328766,-0.15396375954151154,all
IRF2BPL,-0.04225621372461319,-0.010080003179609776,0.03697327896952629,-0.023949384689331055,-0.007585905957967043,0.012276445515453815,0.0051930914632976055,-0.06720243394374847,-0.1717114895582199,0.3560132384300232,all
CIPC,-0.011959145776927471,0.00992685928940773,0.0010154398623853922,0.010745098814368248,0.010383380576968193,0.007096987683326006,-0.008406207896769047,0.0007013767026364803,-0.09208518266677856,-0.046935342252254486,all
STON2,-0.020479222759604454,0.0005111357313580811,0.009071705862879753,-0.008571609854698181,0.20651721954345703,-0.009889557957649231,0.09257523715496063,0.02516518346965313,-0.06490083783864975,-0.013932394795119762,all
CPSF2,0.009620335884392262,0.011291471309959888,-0.0010233080247417092,0.01593659445643425,0.019944021478295326,-0.02814534120261669,-0.009054996073246002,-0.004306826740503311,-0.1764833927154541,-0.003645732067525387,all
SLC24A4,0.04117755591869354,-0.0128712747246027,-0.033059097826480865,0.03396257758140564,-0.036855846643447876,0.07959724217653275,0.044313348829746246,-0.19626086950302124,0.024171506986021996,-0.23591259121894836,all
IFI27,-0.06224357336759567,0.09681485593318939,-0.17864474654197693,-0.061119429767131805,-0.30512550473213196,0.2726966142654419,0.425805002450943,0.04065590351819992,0.25695374608039856,-0.939745306968689,all
CLMN,0.05070716142654419,0.002839393448084593,0.06717261672019958,0.025839822366833687,-0.002854224294424057,-0.12513165175914764,-0.1261707842350006,-0.11765048652887344,-0.04009821265935898,-0.055865585803985596,all
LINC00341,0.007465703412890434,0.008742273785173893,0.0017118826508522034,-0.012520226649940014,-0.04565851762890816,-0.017389554530382156,-0.022827569395303726,-0.008067996241152287,0.037350259721279144,-0.010369719006121159,all
TCL1A,-0.05010233074426651,-0.0409148633480072,-0.04300639405846596,-0.008524972945451736,-0.005438967142254114,-0.08618205785751343,-0.13701923191547394,-0.16255387663841248,-0.20969532430171967,3.1446127891540527,all
ATG2B,0.004707950633019209,0.003499177750200033,0.008370725437998772,-0.031726669520139694,0.010275188833475113,-0.02017051912844181,0.0029248474165797234,-0.021430183202028275,-0.04333248734474182,0.043365102261304855,all
SLC25A29,0.026647444814443588,-0.018826905637979507,0.041529882699251175,0.03874734044075012,0.027310224249958992,-0.07776444405317307,-0.07321129739284515,0.024365292862057686,0.15706484019756317,-0.0007086949772201478,all
WARS,-0.15502142906188965,-0.036501362919807434,-0.11636881530284882,-0.1308186799287796,0.2680879533290863,0.5868241786956787,0.5333393216133118,-0.40051937103271484,-0.4510125517845154,-0.6458621621131897,all
MEG3,-0.08785627782344818,-0.01705997623503208,-0.06991105526685715,-0.060748372226953506,0.06771901994943619,0.3285520076751709,-0.009026799350976944,-0.2123117744922638,-0.4038701355457306,-0.030974255874753,all
TECPR2,0.009493900462985039,-0.007013280875980854,0.007821743376553059,0.008437657728791237,0.04675140604376793,-0.005677187815308571,0.01267229113727808,-0.024646185338497162,-0.04467982053756714,-0.06142602115869522,all
ANKRD9,-0.0031330734491348267,-0.017741812393069267,0.018873635679483414,-0.013306817039847374,-0.06183052062988281,0.024520406499505043,0.033698827028274536,-0.030018597841262817,-0.09879957884550095,-0.06235858052968979,all
RCOR1,0.017915675416588783,0.0076501392759382725,0.01304970495402813,0.0387343168258667,0.0017781788483262062,-0.03629576414823532,-0.05862530693411827,0.0004432191199157387,-0.05692993849515915,-0.1645914614200592,all
TNFAIP2,-0.008092699572443962,-0.03789788857102394,0.16793392598628998,0.04277294501662254,0.07526695728302002,-0.05225121229887009,-0.06899355351924896,-0.1461455523967743,-0.25429973006248474,-0.6370924115180969,all
CKB,-0.1914399117231369,-0.0791897252202034,-0.1632232367992401,-0.1527298390865326,0.11373670399188995,0.7510848641395569,0.5946269631385803,-0.44795727729797363,-0.7567128539085388,-0.22743754088878632,all
TDRD9,0.08847178518772125,-0.007186857983469963,-0.02832663431763649,0.0219167098402977,-0.011441471055150032,-0.05708001181483269,-0.05371785908937454,-0.05168721079826355,-0.07580775022506714,-0.06424460560083389,all
PLD4,-0.15720385313034058,-0.12576237320899963,-0.12993189692497253,-0.13386808335781097,-0.046213384717702866,0.05146167054772377,-0.09228568524122238,0.4490814208984375,-0.6387720704078674,4.216475486755371,all
BTBD6,-0.004746883176267147,0.0006503472104668617,0.011755960993468761,-0.017745258286595345,-0.018858537077903748,0.0020574568770825863,-0.01608358882367611,-0.02788412943482399,-0.014110264368355274,0.004322974942624569,all
TEX22,0.008887818083167076,0.00498959282413125,0.0018054512329399586,0.0037264965940266848,-0.003923455253243446,-0.007299809250980616,0.0029799456242471933,-0.04906255006790161,-0.015005695633590221,-0.022745167836546898,all
CRIP1,-0.1922955960035324,-0.003992555662989616,0.21226610243320465,-0.021915141493082047,0.07248185575008392,0.03619754686951637,-0.09800703078508377,-0.06861640512943268,-0.22965416312217712,-0.050338421016931534,all
KIAA0125,-0.01963437721133232,-0.009840558283030987,-0.02560989372432232,-0.005201767198741436,-0.005994534585624933,-0.035830579698085785,-0.017805881798267365,-0.10460296273231506,-0.059757836163043976,1.3511155843734741,all
CYFIP1,0.019363954663276672,0.01690639555454254,0.048913512378931046,-0.004020526073873043,-0.014123274944722652,-0.09350957721471786,-0.06694754958152771,0.008642751723527908,-0.06352729350328445,-0.21225371956825256,all
MTMR10,0.022028446197509766,0.0025061634369194508,-3.3981125397986034e-06,-0.013468564487993717,-0.04120129346847534,-0.026762550696730614,-0.03262060508131981,-0.04035315290093422,0.1551554799079895,0.05508987978100777,all
RP11-16E12.1,0.008984653279185295,-0.0019440812757238746,0.021712029352784157,-0.0014499223325401545,-0.025785556063055992,-0.0286844652146101,-0.04577990621328354,-0.026741622015833855,-0.07269858568906784,0.02449539490044117,all
ZNF770,0.02052253484725952,0.007048124447464943,-0.02215447463095188,0.01741514913737774,0.030004264786839485,-0.029341362416744232,-0.061609357595443726,-0.005531746428459883,-0.05123981460928917,0.207478865981102,all
RP11-1008C21.1,-0.11378541588783264,-0.037526991218328476,-0.09413701295852661,-0.08609569072723389,0.08369136601686478,0.42369306087493896,0.32390955090522766,-0.26635247468948364,-0.4753451943397522,-0.08155496418476105,all
THBS1,0.10111147165298462,0.07742032408714294,0.02695643901824951,0.027268629521131516,-0.1900690495967865,-0.21084359288215637,-0.17597602307796478,-0.09162769466638565,0.1376209408044815,-0.4124581515789032,all
VPS18,0.019344530999660492,-0.0007764303591102362,0.0071444096975028515,-0.04240452125668526,0.011064538732171059,-0.02294146455824375,-0.022092366591095924,-0.011991272680461407,-0.006257312372326851,-0.05667964369058609,all
CAPN3,0.0016001861076802015,3.531076436047442e-05,-0.0024421284906566143,0.02409345470368862,-0.002832078142091632,-0.00815474335104227,-0.014691515825688839,0.035875994712114334,-0.10752185434103012,-0.0019546460825949907,all
MAP1A,-0.056650519371032715,-0.07608102262020111,-0.059581857174634933,-0.05452406406402588,-0.0407303087413311,-0.0740472823381424,-0.15560190379619598,-0.17487852275371552,-0.22048066556453705,3.9276516437530518,all
MFAP1,-0.023037947714328766,0.012617685832083225,-0.024455171078443527,-0.01316037680953741,0.0034890510141849518,0.05435618758201599,0.06671441346406937,-0.0314105823636055,-0.10209512710571289,0.006050678435713053,all
C15orf48,-0.023925859481096268,-0.0991695448756218,0.14917925000190735,0.01573900133371353,0.05308051407337189,-0.013844594359397888,-0.05581742152571678,0.056568559259176254,0.31341832876205444,-0.26007944345474243,all
ATP8B4,0.007191959302872419,0.02341069094836712,0.004839661531150341,-0.03198223188519478,-0.01745966449379921,-0.07269799709320068,-0.035522401332855225,0.16067738831043243,-0.03708693012595177,-0.15937606990337372,all
TRPM7,0.0029140952974557877,0.0003103989001829177,0.008694012649357319,0.025126315653324127,0.003249529516324401,-0.016753653064370155,-0.02877299301326275,-0.01191036868840456,-0.06421519070863724,0.03747605159878731,all
DMXL2,0.0625980868935585,-6.62905877106823e-05,0.04427869990468025,0.025464363396167755,-0.001679350738413632,-0.03983122855424881,0.018624065443873405,-0.2815897464752197,-0.23239479959011078,-0.3428897261619568,all
TMOD2,0.020036229863762856,0.0038007504772394896,0.020538397133350372,0.05672099441289902,-0.03230038285255432,-0.03368079662322998,-0.04035311937332153,-0.06189187616109848,-0.13865211606025696,-0.0986453965306282,all
RAB27A,0.20318663120269775,-0.00729443971067667,-0.021437272429466248,0.08412869274616241,-0.07055126875638962,-0.17883086204528809,-0.19756193459033966,-0.1090952530503273,-0.2444574236869812,-0.34447982907295227,all
LINC00926,-0.00849461555480957,0.03348526731133461,0.010160212405025959,0.0073189749382436275,0.05090617388486862,-0.02401541732251644,-0.02591376006603241,-0.10708384215831757,-0.18486100435256958,0.029574492946267128,all
AQP9,0.13722367584705353,-0.0383530929684639,-0.04176872968673706,0.021028799936175346,0.020843978971242905,-0.029935453087091446,-0.09189075231552124,-0.1131434291601181,0.010071094147861004,-0.22267642617225647,all
FAM63B,0.005937333218753338,-0.006216769572347403,0.010453233495354652,0.03250965103507042,-0.020377812907099724,-0.018131548538804054,-0.02010420709848404,-0.012322706170380116,-0.013913152739405632,0.0709758922457695,all
TLN2,-0.002833061385899782,-0.010684477165341377,0.04307406395673752,-0.012932782992720604,-0.05467337369918823,-0.03466738015413284,-0.054055336862802505,0.0489266999065876,-0.050692860037088394,-0.07038789987564087,all
TPM1,-0.03777776286005974,-0.019495848566293716,-0.0037297646049410105,-0.030917750671505928,-0.3223995566368103,0.09280785918235779,0.12258662283420563,0.06446398794651031,-0.06719929724931717,-0.03559122979640961,all
CSNK1G1,-0.0028612820897251368,-0.00701769208535552,0.015165802091360092,0.004911922384053469,0.007289645727723837,-0.00019051000708714128,-0.00416713347658515,-0.01891123689711094,-0.11696477979421616,0.004040250089019537,all
DENND4A,0.024067265912890434,-0.005769541021436453,0.03380366042256355,0.013701999559998512,0.02520071528851986,-0.06931556016206741,-0.06767677515745163,0.014740371145308018,-0.004833551123738289,-0.057975783944129944,all
GLCE,-4.187014201306738e-05,-0.0018732266034930944,0.006225165445357561,-0.018183311447501183,-0.0049029020592570305,-0.02057449147105217,0.003969652112573385,-0.008114838972687721,-0.031532276421785355,0.17404422163963318,all
KIF23,0.03105497732758522,0.004437883384525776,-0.015764523297548294,0.005407465156167746,0.023526160046458244,-0.013317716307938099,-0.01277267187833786,-0.05054527148604393,0.2083849459886551,-0.07421774417161942,all
UACA,-0.02453659102320671,0.005816075950860977,0.009449530392885208,-0.003376162378117442,-0.029686059802770615,0.044888876378536224,0.05394487455487251,-0.052751682698726654,-0.15512582659721375,-0.13740327954292297,all
SCAPER,0.0039847055450081825,0.0006054882542230189,0.013652321882545948,0.0004238224064465612,0.001929945545271039,-0.023607222363352776,-0.04956278204917908,-0.0227900929749012,0.03524471074342728,0.07351796329021454,all
PEAK1,0.012350932694971561,-0.0031312955543398857,0.020191101357340813,0.007283647079020739,-0.04193456470966339,-0.025117484852671623,-0.015367886051535606,-0.044562846422195435,-0.06432308256626129,0.002037184312939644,all
TBC1D2B,0.0010123677784577012,0.006629256997257471,0.04479179531335831,0.03197673335671425,-0.01179569773375988,-0.06940174847841263,-0.0627320259809494,-0.03587864339351654,-0.07210539281368256,0.09274142980575562,all
ST20,0.04702465608716011,-0.009496559388935566,-0.012354360893368721,0.029648607596755028,-0.046929553151130676,-0.020338386297225952,-0.048330601304769516,-0.02266879566013813,0.04389672726392746,-0.07659545540809631,all
BCL2A1,0.028102966025471687,-0.16865813732147217,-0.08241070061922073,-0.04973103478550911,0.12842965126037598,0.5201138854026794,0.3738437592983246,-0.5392553210258484,-0.3487199544906616,-0.6762325167655945,all
TM6SF1,0.042749326676130295,0.01330935675650835,0.028383836150169373,0.04427781701087952,-0.018526796251535416,-0.11518628895282745,-0.1050601601600647,0.05998570844531059,-0.04655603691935539,-0.16860368847846985,all
ISG20,-0.09141617268323898,0.01684381067752838,-0.11576231569051743,-0.03443494439125061,0.3240216374397278,0.24067369103431702,0.23966415226459503,-0.09297602623701096,0.37122979760169983,0.11167213320732117,all
ANPEP,0.10690731555223465,-0.019708069041371346,0.02539278380572796,0.06909964233636856,-0.05880533158779144,-0.08990030735731125,-0.12337325513362885,-0.12776732444763184,0.34727582335472107,-0.3390561640262604,all
AP3S2,0.017554495483636856,-0.007319094613194466,-0.004359810147434473,0.02110719308257103,-0.014542949385941029,0.011889506131410599,0.008090535178780556,-0.05660656467080116,-0.05382770672440529,-0.05720943585038185,all
BLM,0.011897893622517586,0.01650114171206951,-0.020138012245297432,-0.019904984161257744,-0.033072374761104584,0.005866138730198145,-0.012130782008171082,-0.04972008988261223,-0.10029911994934082,0.0025840105954557657,all
MAN2A2,0.00681945588439703,0.011886167339980602,-0.00019739821436814964,-0.004641966428607702,-0.03693234920501709,-0.012912452220916748,-0.0337274968624115,-0.03237549215555191,-0.03197694197297096,0.007691394072026014,all
RP11-76E17.3,0.006411461159586906,0.008722827769815922,-0.011580951511859894,-0.013872308656573296,-0.02689136564731598,-0.029725713655352592,-0.009589186869561672,-0.04829886928200722,-0.14247705042362213,0.3881308436393738,all
MCTP2,0.051442701369524,-0.009016168303787708,-0.036200910806655884,-0.008411796763539314,0.0028124863747507334,0.014385872520506382,-0.005010266788303852,-0.07401600480079651,-0.11848980188369751,-0.03980360925197601,all
RP11-4F5.2,0.0239258985966444,0.0012116642901673913,-0.014958439394831657,0.05907486751675606,-0.003848122898489237,0.003068336518481374,-0.022379811853170395,-0.0650409683585167,-0.132579505443573,-0.029117200523614883,all
ARRDC4,0.04081585630774498,0.002396931638941169,0.049974191933870316,0.036012228578329086,-0.012463944964110851,-0.09522318094968796,-0.0822458416223526,-0.06995097547769547,-0.052242543548345566,-0.12899169325828552,all
IGF1R,0.019854800775647163,-0.009840494021773338,0.001975973602384329,0.021333860233426094,-0.01822201907634735,0.0012437967816367745,-0.012875095941126347,-0.05813032388687134,-0.08449752628803253,-0.009561455808579922,all
CHSY1,0.03077336773276329,-0.004082063678652048,0.01146690733730793,0.03609059751033783,-0.008089094422757626,-0.0213279090821743,-0.04330812767148018,-0.04390143230557442,-0.06777871400117874,-0.18550588190555573,all
HBA2,-0.053499095141887665,0.026902876794338226,-0.0166998989880085,-0.0007388840313069522,-0.024808410555124283,0.009628493338823318,0.07788097858428955,0.161590114235878,0.20591546595096588,-0.003156315768137574,all
HBA1,-0.031194742769002914,0.013262346386909485,-0.0024032893124967813,0.00736665865406394,-0.20690640807151794,0.008894340135157108,0.06392568349838257,0.0684877559542656,0.04291782155632973,0.08596942573785782,all
TMEM8A,0.003437078557908535,-0.0016651785699650645,0.01470410730689764,0.01868140511214733,-0.011977456510066986,0.007624899968504906,0.006837706081569195,-0.07636721432209015,-0.08306044340133667,-0.08705532550811768,all
RAB40C,0.027845127508044243,0.002825843170285225,0.0066095334477722645,0.00599084235727787,-0.008287911303341389,-0.03793337568640709,-0.03254297748208046,-0.027348026633262634,0.006338613573461771,-0.06359580159187317,all
MSLN,-0.013700928539037704,0.004651419352740049,-0.007750938646495342,-0.007499897852540016,0.011858129873871803,0.011442062444984913,-0.07889760285615921,0.13665999472141266,-0.37933099269866943,-0.11241120100021362,all
CLCN7,0.0014910653699189425,0.009361641481518745,0.006787548772990704,-0.003160181688144803,-0.0028222950641065836,0.004231960978358984,0.027790900319814682,-0.06784383207559586,-0.1708425134420395,-0.09582950919866562,all
CRAMP1L,-0.0006538635352626443,-0.012861638329923153,0.011916203424334526,0.025896131992340088,0.007438230328261852,0.0027590482495725155,-0.011901098303496838,-0.020955661311745644,-0.07721281051635742,0.056316398084163666,all
MAPK8IP3,0.022521687671542168,-0.0031874733977019787,0.010743721388280392,0.017953885719180107,-0.039452504366636276,-0.029641248285770416,-0.030567774549126625,-0.03147273138165474,-0.031164541840553284,-0.012074017897248268,all
MSRB1,0.19883155822753906,0.008681225590407848,-0.06447604298591614,0.018964368849992752,-0.02486712485551834,-0.11611882597208023,-0.14549128711223602,-0.1803084760904312,-0.14946527779102325,-0.3742485046386719,all
BRICD5,0.0014065287541598082,0.004179640673100948,0.008638589642941952,-0.013460828922688961,0.05421396717429161,-0.018249737098813057,0.019440436735749245,-0.011448782868683338,-0.0849747434258461,-0.02026936039328575,all
TBC1D24,0.00039866575389169157,-0.004219828639179468,0.009874214418232441,0.021859917789697647,-0.01179234404116869,-0.016174037009477615,-0.05121910199522972,0.00020404523820616305,-0.036295704543590546,0.11134181916713715,all
PRSS21,0.017922328785061836,-0.008564047515392303,0.014239277690649033,0.037233464419841766,7.506344263674691e-05,-0.010981651023030281,-0.04426320642232895,-0.07589267194271088,-0.07329802215099335,0.0008970967610366642,all
MMP25,0.05340816453099251,-0.007436534855514765,-0.004859553184360266,-0.01680278778076172,-0.026622220873832703,-0.05739375948905945,-0.05917371064424515,-0.021198201924562454,0.28493496775627136,0.049201127141714096,all
IL32,0.017319653183221817,0.037424735724925995,0.0017779245972633362,0.058109257370233536,0.088276706635952,-0.048236146569252014,-0.04075164347887039,-0.1513517200946808,-0.3296550512313843,0.023203374817967415,all
ZNF205,0.01290282141417265,0.0067320396192371845,0.008352715522050858,0.003949666395783424,-0.0324552096426487,-0.031307775527238846,-0.02292475663125515,0.00048713418073020875,0.1028674766421318,-0.06910734623670578,all
MEFV,0.018511425703763962,0.017805416136980057,-0.007085940334945917,-0.013752306811511517,0.017578214406967163,0.006968505214899778,0.02317121811211109,-0.0730237290263176,-0.20729877054691315,-0.27596646547317505,all
SLX4,-0.0008215649868361652,-0.0004600368847604841,0.0042219203896820545,0.001361147966235876,-0.02199648506939411,0.005607146304100752,-0.01772543415427208,-0.012601972557604313,-0.0008883335394784808,-0.02545062266290188,all
ADCY9,0.004373269155621529,-0.007308855652809143,0.021859511733055115,0.029329851269721985,-0.035492584109306335,-0.019052816554903984,-0.012049514800310135,0.0071973782032728195,-0.041655391454696655,-0.06926662474870682,all
GLYR1,-0.00047534232726320624,0.014456228353083134,0.005175312515348196,-0.0067277452908456326,0.019272245466709137,-0.014126514084637165,-0.006384921260178089,-0.025749443098902702,-0.09531699866056442,-0.051229070872068405,all
METTL22,0.08459730446338654,-0.007463380228728056,-0.004210710991173983,-0.008770637214183807,-0.0065542347729206085,-0.05503479018807411,-0.0612650103867054,-0.10758259892463684,-0.12149608880281448,-0.15069249272346497,all
ABAT,0.016053330153226852,-0.013780198991298676,0.009774870239198208,0.011962338350713253,-0.010224536061286926,0.0036025987938046455,0.03521000221371651,-0.06260667741298676,-0.012117547914385796,-0.06068647652864456,all
C16orf72,0.019783232361078262,-0.0033115765545517206,0.022276367992162704,0.013130133971571922,-0.009730569086968899,-0.036655910313129425,0.00046223626122809947,-0.04434845596551895,-0.01384581159800291,-0.06661639362573624,all
RP11-490O6.2,0.03862953931093216,-0.016753312200307846,0.021687356755137444,0.02503521367907524,-0.021563474088907242,-0.030612444505095482,-0.07134062051773071,-0.038632478564977646,-0.06802971661090851,-0.13562512397766113,all
KIAA0430,0.005132791120558977,0.00118013727478683,-0.0011381114600226283,0.014634985476732254,0.010090229101479053,0.019272087141871452,0.01758795604109764,-0.07113983482122421,-0.15521177649497986,-0.07824744284152985,all
MYH11,-0.00037957492168061435,-0.002275572158396244,0.019524991512298584,-0.01003256905823946,0.061752621084451675,-0.014857933856546879,-0.03699436038732529,-0.03641761094331741,0.0008949561743065715,0.018681831657886505,all
ABCC6,0.0501503050327301,-0.0073098232969641685,0.012693609111011028,0.006986129563301802,-0.010668206959962845,-0.05353398621082306,-0.06541503220796585,-0.048693954944610596,-0.0780007392168045,-0.0714438259601593,all
COQ7,0.09246988594532013,-0.06142167001962662,0.03532525897026062,0.014904817566275597,-0.040471967309713364,-0.09903574734926224,-0.12743477523326874,0.013946565799415112,-0.17261724174022675,0.1321258395910263,all
ITPRIPL2,-0.012842942029237747,0.018022796139121056,0.02361513115465641,-0.0017165248282253742,0.04610966891050339,-0.026123397052288055,-0.017015783116221428,-0.003757534082978964,-0.06621988862752914,-0.12741154432296753,all
DCUN1D3,0.011844943277537823,-0.019026292487978935,0.03449057787656784,-0.008876427076756954,-0.014162595383822918,-0.020062051713466644,-0.019299214705824852,-0.017781170085072517,0.021208113059401512,-0.08009394258260727,all
C16orf52,0.0016036484157666564,0.002604131121188402,0.0023466143757104874,0.005117990542203188,0.010183464735746384,-0.01811906509101391,0.011488840915262699,-0.005743940360844135,-0.04152928665280342,0.07549995183944702,all
SDR42E2,0.07613620907068253,-0.04237668588757515,-0.0010165057610720396,0.014343751594424248,-0.04021654650568962,-0.03286774829030037,-0.028726868331432343,0.0005382706294767559,-0.02972307801246643,-0.11407097429037094,all
USP31,0.002457414520904422,0.0008827535784803331,0.011128058657050133,-0.007930852472782135,0.008752397261559963,-0.002556547289714217,-0.01806946098804474,-0.03974635899066925,-0.02214253507554531,-0.0412837490439415,all
TNRC6A,-0.0038014077581465244,-0.007607778534293175,0.018196294084191322,0.00399683928117156,-0.013742483220994473,-0.008343172259628773,-0.032886553555727005,-0.024055413901805878,-0.015719344839453697,0.09969841688871384,all
IL4R,0.028745148330926895,0.00467912619933486,0.029998818412423134,0.026892324909567833,0.008738217875361443,-0.07453183084726334,-0.05189847946166992,-0.038551706820726395,-0.13855870068073273,-0.030477073043584824,all
CD19,-0.0002932040661107749,0.012509921565651894,-0.0001322914322372526,0.014380211010575294,0.05385966971516609,-0.004058344289660454,-0.02401396445930004,-0.0650680735707283,-0.1913880705833435,0.03716340288519859,all
LAT,-0.006541208829730749,-0.0006832185899838805,0.019041026011109352,0.02211381494998932,0.22668489813804626,-0.007555428892374039,-0.0008894147467799485,-0.09187135100364685,-0.1096186563372612,0.012140842154622078,all
GDPD3,0.007121983915567398,0.0017391968285664916,0.0067781866528093815,0.021589795127511024,0.009639832191169262,-0.0075656697154045105,-0.03692512959241867,-0.03286664932966232,-0.11018587648868561,-0.03263631463050842,all
TBC1D10B,0.031003380194306374,-0.0027052077930420637,0.00912509486079216,0.014075002633035183,-0.033413924276828766,-0.029905268922448158,-0.035654980689287186,-0.04572697728872299,0.0073470245115458965,-0.07681562751531601,all
ZNF768,0.0029083751142024994,-0.0018214051378890872,0.011627518571913242,0.0025041294284164906,-0.05516643822193146,-0.025813749060034752,-0.041768718510866165,0.06146097928285599,0.0037252341862767935,-0.016562828794121742,all
FBXL19,0.017550794407725334,-0.0024268548004329205,0.011733373627066612,0.011700782924890518,0.028625188395380974,-0.030879225581884384,-0.044357914477586746,-0.02286963164806366,-0.02614026702940464,-0.004503639880567789,all
ITGAM,0.2275584191083908,0.007095854729413986,-0.011562123894691467,0.04638679325580597,-0.05592414364218712,-0.23925411701202393,-0.16993235051631927,-0.1627407670021057,-0.19559761881828308,-0.32420825958251953,all
ZNF267,0.0021369734313338995,-0.029118197038769722,0.049908045679330826,0.027440767735242844,0.041104480624198914,-0.0027114148251712322,0.009871207177639008,-0.049001410603523254,-0.21002274751663208,-0.14278200268745422,all
NETO2,0.013221854344010353,0.016885899007320404,0.02299744263291359,-0.031926173716783524,0.0011175723047927022,-0.038502663373947144,-0.03871270269155502,-0.07322326302528381,0.09554816782474518,-0.11880768835544586,all
SIAH1,0.007513097953051329,0.0018233702285215259,0.01539231650531292,-0.01000538282096386,-0.0021927847992628813,-0.04527287557721138,-0.04173249378800392,0.015095462091267109,-0.0347633995115757,0.09938421100378036,all
N4BP1,0.006522392854094505,0.011713660322129726,-0.026844894513487816,-0.01560125406831503,-0.02619132027029991,0.033440135419368744,0.047828204929828644,-0.03790917247533798,-0.07004823535680771,-0.1177714467048645,all
PAPD5,-0.0011730048572644591,-0.008092015981674194,0.018505332991480827,-0.009727313183248043,0.011616296134889126,-0.008927328512072563,0.008447655476629734,0.05599314719438553,-0.07381626218557358,-0.1663128286600113,all
NOD2,0.03611772879958153,0.01078103855252266,0.005554397124797106,0.043954018503427505,0.03421628475189209,-0.05646805837750435,-0.08181054145097733,0.0031962699722498655,-0.09870555251836777,-0.18681837618350983,all
CES1,0.2521507740020752,0.05772607401013374,-0.0914599671959877,0.04477004334330559,-0.155403271317482,-0.2811124324798584,-0.29931536316871643,0.06655287742614746,-0.2171413004398346,-0.3720130920410156,all
AMFR,0.01709066890180111,-0.0029911145102232695,0.02774222381412983,-0.009528093971312046,-0.007159929722547531,-0.03707418218255043,-0.034768179059028625,-0.04259328544139862,-0.0038471303414553404,-0.055914878845214844,all
MT2A,-0.2502126097679138,0.22010347247123718,-0.23651449382305145,-0.08355358988046646,-0.006207413971424103,0.5701557397842407,0.5737257599830627,-0.2789185345172882,-0.6030762791633606,-1.3731986284255981,all
MT1E,-0.06211935728788376,0.06357316672801971,-0.06663303822278976,0.0003827760519925505,-0.08499284088611603,0.10838934034109116,0.24061916768550873,-0.00808584876358509,-0.14356213808059692,-0.2721734046936035,all
MT1F,0.09643304347991943,0.033173829317092896,0.002530144527554512,0.04470594972372055,-0.0843968465924263,-0.13690777122974396,-0.14680123329162598,-0.08555106073617935,-0.10755884647369385,-0.19441355764865875,all
MT1G,0.014346161857247353,-0.0022636097855865955,0.0011419400107115507,-0.007998159155249596,0.0024257961194962263,-0.0028080674819648266,-0.017450977116823196,-0.006569698918610811,-0.08854346722364426,-0.10547250509262085,all
MT1X,0.05034053698182106,0.09638288617134094,-0.014441674575209618,0.06773838400840759,-0.11007987707853317,-0.14509233832359314,-0.16196493804454803,0.0007954987813718617,-0.16356100142002106,-0.3424041271209717,all
NLRC5,0.020067716017365456,0.015766087919473648,-0.02497408725321293,-0.007379540707916021,0.050363458693027496,0.012260202318429947,0.0045333425514400005,-0.08384989947080612,0.06154575198888779,-0.10958157479763031,all
CPNE2,0.04622408747673035,0.006203933153301477,0.026031555607914925,0.018859323114156723,-0.025888364762067795,-0.0790177509188652,-0.07927417755126953,-0.07013624906539917,0.03869389370083809,-0.0897258073091507,all
ZNF319,0.013184765353798866,-0.0030628046952188015,-0.004925861023366451,0.021613851189613342,-0.009758812375366688,0.004267852287739515,-0.0359221026301384,-0.026723863556981087,0.009199179708957672,-0.02922731451690197,all
SLC38A7,-0.0017291693948209286,0.0047295051626861095,0.01846177503466606,-0.019088899716734886,-0.021215718239545822,-0.018405882641673088,0.010157438926398754,-0.01543565932661295,-0.07918760925531387,-0.03633609041571617,all
CMTM2,0.12830618023872375,-0.025181090459227562,-0.015750829130411148,0.008755020797252655,-0.0140908258035779,-0.10640908032655716,-0.07998886704444885,-0.03899725526571274,0.007300980854779482,-0.08506172895431519,all
